SHA-256(Certificate)	CA Name
49AF3770B653B25A1BFD85B5729D0A12C93CCEA8A9E1448C244317D5BFBDFDC1	C=GB, O=Aretiico Group PLC, CN=STAGING - Aretiico TLS Root CA G1
4A921D742BDC6551CA7A39661A3844C222DCA3F0A7ECCDCB87D26DE611946D87	C=BR, O=ICP-Brasil, OU=<valor>, OU=<valor>, OU=Certisign Tecnologia da Informacao - DEV, CN=Certisign Certificadora Raiz Brasileira - DEV
4F92F20F4779494D6E8B6432926BD28742A57DBFC487923852027E1DCCB588DD	C=DE, ST=NRW, L=Earth, O=Kingdra Company, OU=IT, CN=www.kingdra.com
5070E1EEFAFD5F6F7E243B834772CD742E648D02759431958F98EB260A576CC5	C=US, O=Data Over Cable Service Interface Specifications, OU=Cable Modems, CN=DOCSIS Cable Modem Root Certificate Authority
54E18BDD10BFB1AAFC6EB04EED826F84C40FE7A3D67995642057C25B7F976FB0	C=CN, O=CA TEST RSA
56C9A62B261589B0F5CD71E2E2C2E569D74B51A831B7ACB6A7FA4EB238EFC2FF	C=GB, O=Sectigo Limited, CN=Sectigo Public Root E46
56DCCD96F303DA826D8953E167A8902ECBC0734DF41B9B57B3F1201CA6E4A144	C=DE, ST=Bayern, L=Muenchen, O=Siemens, serialNumber=ZZZZZZA1, OU=Siemens Trust Center, CN=Siemens Root CA V3.0 2016
58A3EF1E7CFBB6B34653B07FEDD06C7D8CD5E1627442F93544BBC264A9E980A6	C=US, ST=Florida, L=Fort Lauderdale, O=Mara Tech LLC, OU=Firmware, CN=maratech.io, emailAddress=hsing.lam@mara.com
58E91C964F50C8B98571D01C0DF840DD65C2518CAC60079FF6C66BFC438DB6AB	C=AE, O=UAE Government, CN=STG UAE Global Root CA G4 E2
59912D06AE6AC4412941636249AC4A77FD54548106DF3A09983248B06BE0A87B	C=GR, L=Athens, O=Hellenic Academic and Research Institutions Cert. Authority, CN=Hellenic Academic and Research Institutions RootCA 2015 - Test
5A8C7B5EB888CFCE9322068E80E82B28B554FFEB7FDC9638DCB3763077401D26	OU=GlobalSign Trusted Computing Certificate Authority, O=GlobalSign, CN=GlobalSign Trusted Platform Module ECC Root CA
608A7037AD57846C4991710A943AA2270D25EA08DA2D83F816385E10EAC368FF	CN=Starlink ECP384 Dev Root CA
618FDEE4A94086C0B3CCBF7916C8DD22B60FBCD93A51FCF4462F54934B25E806	C=GB, O=Example Limited, CN=Example A Vetted Assured Root CA
62BCACF50A20E99DE6FB236B86AE1FE800B9A4024F09892A5E3185B872CF4BF0	C=US, O=Data Over Cable Service Interface Specifications, OU=Cable Modems, CN=DOCSIS Cable Modem Root Certificate Authority
6332E54995B947400060F7314E1DA23DD92C7D535E1C7F762712F3FDD52FD8BB	C=US, O=CommScope, CN=Test CommScope Public Trust ECC Root-01
6428665D0B97C1ECB876D2D5A93257D467FFC188DF66305DFD21F488E79C94EC	CN=Apple Secure Boot Root CA - G2, O=Apple Inc., C=US
661D268B5B79BF38C8BC4A003ED015DC25C0D5982D174601D5BC11730F5E4AB5	C=CN, O=TrusAuth Inc, OU=TrusAuth Trusted Root, CN=TrusAuth Hardware Security ECC Root
6822A14A33ACE9CCC8C97129984E8D7F5D618D6935EC7AACF4262BCD182E2F4D	C=SE, O=PrimeKey Solutions AB, CN=CT Log Test Root
6A5BD58728820C94945CD75E195FA338000849E42D867FFF532339E8FAA6FBAC	C=HU, ST=Csongrád-Csanád, L=Szeged, O=Kiss Kornél, CN=Commercié Root CA
70077AF9FFDB40FEFA0B51949D5863F0F0A8E592E2D468948E7C1E5FD1DD1B0F	C=CN, O=David Miller Trust Services, OU=For testing purposes only, CN=David Miller Test Root CA - T1
718A8A0A16DE8569D984FE811FDA98D1BF8AAFE53B58EAB348A341546ED83F58	C=CN, ST=河南省, L=南阳市, O=河南承裕商贸有限公司, OU=信息技术部, CN=承裕商贸—卧龙 (DEV)
79B6C3C22C64D2F3AE305F4AA0E31A5B4EFD0A64CF42353E539DE8CD3D258986	C=US, O=STMicroelectronics Inc, CN=STM-POC-SBSFU-ROOT-TEST-CA-00
7C842E48C25CE222B3B7D003C76BD433C2C18A8A34CF73013D67A7298AB4D0F6	C=CN, O=David Miller Trust Services, OU=For testing purposes only, CN=David Miller Test Root CA - T4
7F6D075366CC66C44D2396DC0703B21F6BDB1FAD6021091D3B02D7482CEDA59D	C=CN, O=David Miller Trust Services, OU=For testing purposes only, CN=David Miller Test Root CA - T3
8151EB1C204388A75BE86DA7F35E58A633CB3BE5BFAAD441A566637FEC6354FE	O=David Miller Trust Services, CN=David Miller Root CA - R3
8171B9333645BD1053B4D48BCE125B11ECDC634D0083221E8DC02E84AB9D67BA	C=US, ST=MN, L=Minneapolis, O=Open Access Technology International Inc, CN=webCARES Demo Root CA 2018
8244E8593A58E5EFFE2910F5CB2C718B74B9D405BB28C11DB7261C90DEAEBA7B	C=US, O=CommScope, CN=Test CommScope Public Trust RSA Root-01
8325034CF46182FD7CDC7093C4E47C0AB5929B9388CD508FC329A2F031D41D5C	C=CN, ST=Henan, L=Nanyang, O=Peddie Institute Co., Ltd., OU=IT Department, CN=Peddie Institute Root Certificate Authority DEV, emailAddress=contact@peddie.institute
85296C04EA6EBE27687B46C9DD4873D5713140DE498D28A7838BF759956CCDB3	C=SE, O=Swedish Social Insurance Agency, CN=Swedish Government Root Authority v3 SAT
85B51F926A6DB186655A3DE901B54CAD8378CC94CC2657F1DC0BB4DBB2960BEC	C=CN, O=TrusAuth Inc, OU=TrusAuth Trusted Partner Root, CN=TrusAuth Windows Platform Root CA 2025
890A707FB1782C63169F61F289A7723DE650324C96EA0260D83B0945E162859D	C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo Dev RSA Certification Authority
8A18A5C2BA8F9719E6454615FC2032D423083D4758AF1AC5FA11664CBC2A3CD1	C=FR, O=Dhimyotis, OU=0002 48146308100036, CN=ROOT TEST
8A3A7F7CF12DC9D8C87CC9C39065C73242FD56EA1D10910349FC8CB7E8253C82	CN=SpaceX Offline Root Certification Authority
9056C5596598DFD4F6EF2FBDBEDE5730ED3CD5901CE0A6A1F58D275A75AF88BD	C=GR, L=Athens, O=Hellenic Academic and Research Institutions Cert. Authority, CN=Hellenic Academic and Research Institutions ECC RootCA 2015 - Test
91F77F56AEE3D240329AE2FD09B18971919ED7D9D448A4026C463ECB1A72073D	C=US, O=IdenTrust, CN=SysTest IdenTrust Commercial Root CA 1
92093586B30EB45D2F4DC07AD82B330997AC4A4BD52685713541B83B485AE851	C=US, O=CableLabs, OU=TEST Root CA01, CN=TEST CableLabs Root Certification Authority
922615F383D74EA75C1325C07D0E971EF1E6D51BBF0BC38126761FBB2F81DA26	C=US, O=CommScope, CN=Test CommScope Public Trust ECC Root-02
9419252E495181CCE9188AE47C8F8E6E43B4AAF8C128407012F7E6470548DA11	O=David Miller Trust Services, CN=David Miller Root CA - R1
944E66AA967BD390952D22426BF1DFCD379A2C87A21B942FBCA79F41F0354AAC	C=US, O=Adobe Systems Incorporated, OU=Adobe Trust Services, CN=Adobe Root CA
948C85052709AC0627D9B7FE5B22D844F927953F3DDA3274DFCBE3F53150203E	C=AE, ST=Dubai, L=Dubai, O=Dubai Government, OU=DESC, CN=Dubai Root CA TEST
95672AC7D4768487C4699ECC311196D142893DFBE43C40F5F5C3C9DE099F4A57	C=US, O=CommScope, CN=Test CommScope Public Trust RSA Root-02
958CEFFCC35AF5AB80628896157A3ECA8FDA7B60CCFD47F190A95DA64C6E61C7	C=US, ST=California, L=Calabasas, O=ALE International, OU=ALE Networking Division, CN=ALE Root CA
96B5C0E3DB26C6D87372703C34093A86E6F0A5922157C08087658B809D92DC44	C=GB, O=Example Limited, CN=Example B Vetted Assured Root CA
987C57D59795D8C046E22594AA9722147151C9B1414EBE07663E61CD23927BC2	C=US, ST=CA, L=Sunnyvale, O=Juniper Networks, OU=Juniper CA, CN=JuniperRootEcCA, emailAddress=ca@juniper.net
9D1E2FD34F91EC6F24FB3516FA854BCE5AFB2A6BB41FD151D362F10124CC171F	C=ES, O=StartCom CA, CN=StartCom Certification Authority G3
9ead6e870dbaa72726877eac6100c47450dc3d04fd6ec635355e41f0ab0d571c	C=US, O=U.S. Government, CN=LEX Test U.S. Federal Public Trust TLS Root CA R1
A067721ADDCC0D30FCF0E411FD65B45698980CEFD241F9E6199172E42C49FB43	C=CN, O=David Miller Trust Services, OU=For testing purposes only, CN=David Miller Test Root CA - T2
A255A13DC8F3AEB8E38FF6F8E6F2AF53F4D130E1024F61AB6A29705683680EDF	C=NL, O=STMicroelectronics nv, CN=STM STSAFE-A PROD CA 48
A27691D7AE68F9FEAAFEB47C56F7D5A4F1E9106D74E2E0AFD438AF8F9A1A224C	C=CH, O=WISeKey SA, OU=test, CN=WISeKey DEMO Root CA
A2C201205FB3115AFAEBB9B59A0F448B2F6B57F3EEDA46E6D7727C718EAF3C29	C=GR, O=Hellenic Academic and Research Institutions Cert. Authority, CN=Hellenic Academic and Research Institutions RootCA 2011 - Test
A3D7DC965F6495057977FCAFD3B59B59F2316896997E28A8C1464EC9B21B85BA	C=GB, ST=Cymru, O=AS207960 Cyfyngedig, OU=AS207960 Department of Random Numbers, CN=AS207960 Test CA
A4D61D2BED02EEDB738FF507D95B331FD31FC5CB387D5DCAC5F4998D20A39EF1	C=CN, ST=河南省, L=南阳市, O=河南承裕商贸有限公司, OU=信息技术部, CN=承裕商贸—G1 (DEV)
A9BAEB322F56009676A5595DE77BFCD0B4A683ABA1CB72CA58F72F3DE7C112B4	C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com EV Root Certification Authority ECC - Test
AE160F7E3D48DF3BA7E50036279581AB2E7FAD6EAEEDECF2C48E1EFAB755CBD2	C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com Root Certification Authority ECC - Test
B38CF31B4020E359B96D6121A173ECD78804B08C7C78071A6CE58C1D9FE36E5B	C=US, ST=CA, L=Sunnyvale, O=Juniper Networks, OU=Juniper CA, CN=EngineeringCA, emailAddress=ca@juniper.net
B63E492A7CB2FE22B11F204FA055BE92851AC31EC9F694EDFCEB64B159EEBEC2	C=TR, L=Gebze -Kocaeli, O=Türkiye Bilimsel ve Teknolojik Araştırma Kurumu - TÜBİTAK, OU=BİLGEM, CN=Kamu SM Kök Sertifika Hizmet Sağlayıcısı - TEST S2
bc469ba120e7a374516c32f58a7e2e5ced28765fa2bee3840b9f417aef402a5e	C=US, O=U.S. Government, CN=LEX Test U.S. Federal Public Trust TLS Root CA E1
BF08ED0447BDC26F9438A8079565C1E551559083938ACBEC98C20DDBCF63C155	C=ES, O=StartCom CA, CN=StartCom Certification Authority CS
BF7844162501969DFD43826059F04BB21E30BDE7BDFEF8A7FD1DA1AFDA7B458F	C=AE, O=UAE Government, CN=Test UAE Global Root CA G4 E2
C4F4C812BC0B87C58854879538F1F5FC057DB82937590408D13ED58EBB4647B3	C=CN, ST=河南省, O=河南瑞趸商贸有限公司, CN=瑞趸⸺宛（Staging）
C52131A5920804EEC8B50CF5BAA4A0D8C00B734BBB9B1588771C85511E3263B2	C=XX, ST= , L= , O=KINGDRA.COM, CN=Kingdra Pool Certificate Authority, emailAddress=contact@kingdra.com
C969047AB8C9DB4CAC2E0F48E45BC90D3017F6A7B6B9D1D47A2CF4B8499F8C7D	CN=SpaceX Panel CA 2 Root
C9B91717375895680C8B9AEB6BAABDA1E490DADB6F7ED91464BDC3AB9B550092	C=BE, O=tComLabs - Euro-DOCSIS, OU=Cable Modems, CN=Euro-DOCSIS Cable Modem Root CA
CA62D78A658E0BD33460C2B6C79088900B0A4605A0750ECD79A348E7485BD263	C=CN, O=Zhang Anjun, CN=Zhang Anjun Root CA - R1
CC50A2B3375BB67B10127DE5D0EB6002D123444FE54E2027DC4210A84D3FED20	C=US, ST=CA, L=Sunnyvale, O=Juniper Networks, OU=Juniper CA, CN=PackageProductionECP256CA, emailAddress=ca@juniper.net
CDB3D4CA4FAAA6272ABF1B1A4E55925544490FEDC6713951D5C6C6E4FAA91BD5	C=GB, O=Example, CN=Example C Vetted Assured Root CA
CF6A0DD4517D0E7E07E9192C7132B13EA0327694B1158DBF946121E595818D3D	C=ES, O=StartCom CA, CN=StartCom Certification Authority ECC
D211BEA5734109C0BBFF9460097819A0255B7279FB8CD5A815E86DD415478B30	C=PA, ST=Panama, L=Panama City, O=TrustCor Systems S. de R.L., OU=TrustCor Certificate Authority, CN=Dev TrustCor ECA-1
D26D2D0231B7C39F92CC738512BA54103519E4405D68B5BD703E9788CA8ECF31	C=RU, O=The Ministry of Digital Development and Communications, CN=Russian Trusted Root CA
D82E9A882DA9CEFE96CC5AB4398CF7BEFED3A12B9AAAD30DAB3962818E93AADE	C=US, O=IdenTrust, CN=pte IdenTrust Commercial Root CA 1
DB148BE33EBB83A1032257D14A591ED6E6B1038C0BB123FBD31656C082B12F50	C=ch, ST=china, L=beijing, O=bitmain, CN=antsentry
DBBD0D487CD8B5DA52745BD1EFD5DC9C46FC5366ECB8175ED166A0C2C7FBF5DA	O=TeliaSonera, CN=TeliaSonera PreProd Root CA v1
DDD7014F665244D66AE2D114949F859E7C7F9DFB56E2D53EB6A03805BB766F9E	C=NL, O=STMicroelectronics nv, CN=STM STSAFE-A PROD CA 01
DF554BDC4130DD9EB7DA62972A251063F58F6D89F8A90082CB14B9A24A1C672B	C=CN, ST=Shanghai, O=Youngdo, Inc., OU=Trust Services, CN=Youngdo Root CA
E19F3A79CAEA93AA3A291BCD38536FE419567B632ADC69F0C796BFF6C71AE493	CN=SpaceX Panel CA
E3B08CB86E2D62C9DA72992069CB0AC4ECBB5BD895581C24CD301C5756F78BF4	C=GB, O=Sectigo Limited, CN=Sectigo Public Root R46
E59B1B2D36C24F88B2403809E8E5DA5865CA27D454DB406545454300E20D66C7	C=HK, ST=Hong Kong, L=Hong Kong, O=Hongkong Post, CN=Hongkong Post Trial Root CA 3
E6279E7767EEFFEE77E44CE6C4890CDAA8E29E08AE9FE4A7A56FFDE4342857F1	C=US, ST=CA, L=Sunnyvale, O=Juniper Networks, OU=Juniper CA, CN=PackageEcCA, emailAddress=ca@juniper.net
E7B203292F809F4F35415E251A742FE6CA191470B6B6E55DE052DDDD1BFA9861	C=US, ST=CA, L=Calabasas, O=ALE, OU=ALE Network Division, CN=OmniAccess AP CA, emailAddress=ebg_global_supportcenter@al-enterprise.com
ECE6130639FBB0606317882859912D59F7D4B87A9DA8B7FEB22D3EDE4AA50E6F	C=PA, ST=Panama, L=Panama City, O=TrustCor Systems S. de R.L., OU=TrustCor Certificate Authority, CN=Dev TrustCor RootCert CA-1
F1D369D69CBE540FA4CE9A031DECB8682C7EBB66B683B393A99C2FA0906BBA46	C=US, ST=CA, L=Sunnyvale, O=Juniper Networks, OU=Juniper CA, CN=PackageProductionSHA1RSACA, emailAddress=ca@juniper.net
F27BF02C6E00C73D915EEB6A6A2F5FBF0C31AE0393149E6B5C31E41B113841C3	OU=GlobalSign Trusted Computing Certificate Authority, O=GlobalSign, CN=GlobalSign Trusted Platform Module Root CA
F8837C742417D42E73E5A4FC5D2C34DBA59BEBF43A3EF6783D6D61A99A149552	C=CN, O=TrusAuth Inc, OU=TrusAuth Trusted Partner Root, CN=TrusAuth Windows Platform Root CA 2025
F971223857F488E7BBDEC0F3646C3DF0BAA2FB80F4D56C7AA89B1A7A80B14163	C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com EV Root Certification Authority RSA R2 - Test
FB0929B52774DA8BA297F282719296196116D9BF1BEAF9E6105659539E53739F	C=BR, O=ICP-Brasil, OU=SOLUTI, CN=CA SOLUTI CT Root TEST
