SHA-256(Certificate)	CA Name
37D8DC8AF7867845DA3344A6B1BADE448D8A80E47B5579F96BF631768F9F30F6	C=DE, ST=Baden-Wuerttemberg (BW), L=Stuttgart, O=Deutscher Sparkassen Verlag GmbH, CN=S-TRUST Authentication and Encryption Root CA 2005:PN
3808CE3E961CA532682FFB8708B544E8F175AA065601A45902DF92128FC38532	CN=I.CA Root CA/ECC 05/2022, O=První certifikační autorita, a.s., organizationIdentifier=NTRCZ-26439395, C=CZ
38BE6C7EEB4547D82B9287F243AF32A9DEEB5DC5C9A87A0056F938D91B456A5A	C=BE, O=GlobalSign nv-sa, CN=GlobalSign Document Signing Root R45
38E5A7047A3BA80DF9CBA23F96A5E9BD8BBC937D0E5D739DEEDA9A384542D17A	C=FR, O=Certigna, CN=Certigna Server Authentication Root CA
3945E08A8D4A0554B7605A7B355B10188E3EF842C76A805C54E3657C4D041AAA	C=HK, ST=Hong Kong, L=Hong Kong, O=Hongkong Post, CN=Hongkong Post Root CA 2
39AE2E6F304A6236BDF9066718DDC69E51AF5ED05A63F2EE8D80CA1D1CC8FE4F	C=GR, O=BYTE Computer S.A., CN=BYTE Root Certification Authority 001
39C75CAECEE8920C909F132491641350B57E2702A65A991545B01D1BE4A2220B	C=DK, O=TDC, CN=TDC OCES CA
39DF7B682B7B938F84715481CCDE8D60D8F22EC598877D0AAAC12B59182B0312	C=HU, L=Budapest, O=NetLock Halozatbiztonsagi Kft., OU=Tanusitvanykiadok, CN=NetLock Uzleti (Class B) Tanusitvanykiado
39F6033CA664CEDB216744D3C6F2B2E8E3CEBD6869F7DFF47E0DB91A79C416F8	C=IE, O=An Post, OU=Post.Trust Ltd., CN=Post.Trust Root CA
3A0072D49FFC04E996C59AEB75991D3C340F3615D6FD4DCE90AC0B3D88EAD4F4	C=TW, O=TAIWAN-CA, OU=Root CA, CN=TWCA Global Root CA G2
3A43E220FE7F3EA9653D1E21742EAC2B75C20FD8980305BC502CAF8C2D9B41A1	C=US, O=VeriSign, Inc., OU=Class 2 Public Primary Certification Authority - G2, OU=(c) 1998 VeriSign, Inc. - For authorized use only, OU=VeriSign Trust Network
3AE6DF7E0D637A65A8C81612EC6F9A142F85A16834C10280D88E707028518755	C=DE, O=Deutsche Telekom Security GmbH, CN=Telekom Security SMIME ECC Root 2021
3AF21466920FA91FA31F4331E445C16BE2330024BFD2C239C0D85AB530714766	C=US, O=DigiCert, Inc., CN=DigiCert Client RSA4096 Root G5
3B222E566711E992300DC0B15AB9473DAFDEF8C84D0CEF7D3317B4C1821D1436	C=CH, O=SwissSign AG, CN=SwissSign Platinum CA - G2
3B48B18D6F20B2369A7D4056A0F5736E7650D653802305A50E83B9C3376D9E18	C=US, O=IdenTrust, CN=IdenTrust Commercial Root SMIME ECC CA 2
3BDED8110E8F8C5637950F227422F76DC60545B31688357DE68F7E1912EC02F8	C=NL, O=DigiNotar, CN=DigiNotar Root CA, emailAddress=info@diginotar.nl
3C4FB0B95AB8B30032F432B86F535FE172C185D0FD39865837CF36187FA6F428	C=NL, O=Staat der Nederlanden, CN=Staat der Nederlanden Root CA - G3
3CCC3CCFE45496D07B620DBF1328E8A1490018F48633C8A28A995CA60408B0BE	CN=ComSign Advanced Security CA
3CFC3C14D1F684FF17E38C43CA440C00B967EC933E8BFE064CA1D72C90F2ADB0	emailAddress=contacto@procert.net.ve, L=Chacao, ST=Miranda, OU=Proveedor de Certificados PROCERT, O=Sistema Nacional de Certificacion Electronica, C=VE, CN=PSCProcert
3D2794A0539486A83E8032CF14FE886553E52239CBAEC1B9CFEF5595ADBBF444	C=TH, O=Electronic Transactions Development Agency, CN=Thailand National Root Certification Authority - G3
3D4FB84E009C3A6EDC4389DFE9BE9A22391DBD9ABA19417D0D2A9BA102F0BCC8	C=HU, L=Budapest, O=Microsec Ltd., CN=e-Szigno TSA Root CA 2024
3E5DD80736AAE7F50EFCEC4CF9B54B85E3E49459A324915659518F335245C353	C=PL, O=Krajowa Izba Rozliczeniowa S.A., CN=SZAFIR ROOT CA5 SMIME
3E83A6C780B4C5B87538AD2E43A203708FF7FF29BEDC7B20626BF7C009199C0A	C=AE, O=UAE Government, CN=UAE Global Root CA G4
3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76	C=EE, O=AS Sertifitseerimiskeskus, CN=EE Certification Centre Root CA, emailAddress=pki@sk.ee
3F06E55681D496F5BE169EB5389F9F2B8FF61E1708DF6881724849CD5D27CB69	C=GB, ST=Greater Manchester, L=Salford, O=Comodo CA Limited, CN=Trusted Certificate Services
3F9DA4744EC9676CD38B530E500A463FBCB18165977FF0DA6D5993C3FE5FAB7C	C=GB, O=Trustis Limited, OU=Trustis EVS Root CA
3F9F27D583204B9E09C8A3D2066C4B57D3A2479C3693650880505698105DBCE9	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
4027859768646C2235DD86CDF7D82AC345AA7F71F742DDFACE2A2D6FD51B41AC	C=MY, O=MSC Trustgate.com Sdn. Bhd., CN=Trustgate SMIME Enterprise RSA Root CA
414F6C10FA816561832751BDB241ED8AE2BB0E2EBE651DE48E317ABB774E38F0	C=US, O=Starfield Technologies, Inc., CN=Starfield Root Certificate Authority - G5
417DCF3180F4ED1A3747ACF1179316CD48CB05C5788435168AED98C98CDCB615	C=NL, O=Digidentity B.V., CN=Digidentity L3 Root CA - G2
420332EF876EBE78F2AF5D28AAACDE24AAD0C10F8FFAAC469EFD7BD941929568	C=US, O=Entrust, Inc., CN=Entrust P384 TLS Root CA - 2022
4210F199499A9AC33C8DE02BA6DBAA14408BDD8A6E324689C1922D069715A332	C=FR, O=KEYNECTIS, OU=ROOT, CN=KEYNECTIS ROOT CA
42143A511A3AFCDD80D555DEBB4191EC6BB285EE66E62EC657ED20ADF7D55FAA	C=FR, O=Certeurope, OU=0002 434202180, CN=Certeurope Root CA 2
433DB9E222A1EF0AF4F4C4DFAEE76643B9039F1758A13BDFBED36C7290114162	C=MY, O=MSC Trustgate.com Sdn. Bhd., CN=Trustgate ID Root CA
436472C1009A325C54F1A5BBB5468A7BAEECCBE05DE5F099CB70D3FE41E13C16	C=CN, O=TrustAsia Technologies, Inc., CN=TrustAsia SMIME ECC Root CA
43A61038597C31F4E7D75DEEB831E38462D968308C68B5A078F719139735DA89	C=GB, O=Sectigo Limited, CN=Sectigo Public Document Signing Root R46
43F257412D440D627476974F877DA8F1FC2444565A367AE60EDDC27A412531AE	C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Client Authentication and Email
4404E33B5E140DCF998051FDFC8028C7C81615C5EE737B111B588233A9B535A0	CN=TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı, C=TR, L=ANKARA, O=(c) 2005 TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş.
44640A0A0E4D000FBD574D2B8A07BDB4D1DFED3B45BAABA76F785778C7011961	C=US, O=VeriSign, Inc., OU=Class 4 Public Primary Certification Authority - G2, OU=(c) 1998 VeriSign, Inc. - For authorized use only, OU=VeriSign Trust Network
46219BBF9148F00E8B7A4C619B57CF7602701FF81348400718870FABD31FC5BE	C=JP, O=SECOM Trust Systems Co., Ltd., CN=SECOM Document Signing RSA Root CA 2023, organizationIdentifier=NTRJP-4011001040781
46273285615D96E52DA9FC2ED8C036F10AF3D9F6280F8D288706C52B2011B4DA	C=UY, O=ADMINISTRACION NACIONAL DE CORREOS, OU=SERVICIOS ELECTRONICOS, CN=Correo Uruguayo - Root CA
46CD083B47E80402028DF493960EA19C85FE851950D5165F1C7DA4FAA951E2F8	C=US, OU=emSign PKI, O=eMudhra Inc, CN=emSign Root CA - C2
4774674B94B78F5CCBEF89FDDEBDABBD894A71B55576B8CC5E6876BA3EAB4538	C=BE, O=GlobalSign nv-sa, CN=GlobalSign Timestamping Root E46
47911BC8F32A11B029E0BB10A348B459404B87731B870A2F3FA97B4705DC4C25	C=IN, O=eMudhra Technologies Limited, CN=emSign Root SMIME CA - G1
481F0E1B0874D84B189FF83A694D27B30ECD2A477AB3289E976C7FA1A6BD255B	C=US, O=Entrust, CN=Entrust P384 Client Root CA - 2024
488E134F30C5DB56B76473E608086842BF21AF8AB3CD7AC67EBDF125D531834E	C=PT, O=SCEE, CN=ECRaizEstado
488FCA189EAADF54A3F920ED39E587183BA512232999FAE3E4A285FE98E298D1	C=PA, ST=Panama, L=Panama City, O=TrustCor Systems S. de R.L., OU=TrustCor Certificate Authority, CN=TrustCor RootCert CA-1
4898B1749717A594A2030F47C83C272BD14BAE3DCEB2EAE382174EF2EC1C75C9	C=US, O=MSFT, CN=Microsoft Authenticode(tm) Root Authority
4898C6888C0CFFB0D3E31ACA8A37D4E3515FF746D02635D86646CFA0A3185AE7	C=DK, O=TDC Internet, OU=TDC Internet Root CA
48E1CF9E43B688A51044160F46D773B8277FE45BEAAD0E4DF90D1974382FEA99	C=ZA, O=LAWtrust, CN=LAWtrust Root CA2 (4096)
491A043E6D361179656F344182E0203DDC3DCE6C187001AA10BE563D7F1241A8	C=SA, O=National Information Center, CN=Saudi National SSL Root CA
49351B903444C185CCDC5C693D24D8555CB208D6A8141307699F4AF063199D78	C=TR, L=Ankara, O=TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş., CN=TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı H5
4941B001B8A97E961B7817C9D9E960EC4B056BFC915A8C1AABF6EF6B3AC046A5	C=GB, O=Sectigo Limited, CN=Sectigo Public Time Stamping Root R46
49C8175A9815E08BEF129A929DE1BACAD04E4DB67A8C839293953E5031C81CA0	C=us, ST=Utah, L=Salt Lake City, O=Digital Signature Trust Co., OU=National Retail Federation, CN=DST (NRF) RootCA, emailAddress=ca@digsigtrust.com
49F74F824F2E059FE99C98AF3219EC0D9A004D1B64DD2FD1452616318AB806C0	C=US, O=Digital Signature Trust Co., CN=Baltimore EZ by DST, mail=ca@digsigtrust.com
4B03F45807AD70F21BFC2CAE71C9FDE4604C064CF5FFB686BAE5DBAAD7FDD34C	C=US, O=thawte, Inc., OU=Certification Services Division, OU=(c) 2008 thawte, Inc. - For authorized use only, CN=thawte Primary Root CA - G3
4B22D5A6AEC99F3CDB79AA5EC06838479CD5ECBA7164F7F22DC1D65F63D85708	C=CN, O=WoSign CA Limited, CN=Certification Authority of WoSign
4B3F646CD878C2B0659A727E0EB8780E5010ECEC03E2EF5E679880E265D486A3	C=AE, O=DarkMatter L.L.C., CN=DarkMatter Root CA G3
4BABE0E9328D5DAE17936F3DDAA2442BFBDD0873F92FB8D1FBBD3D9894649AD9	C=CN, O=UniTrust, CN=UniTrust Global TLS RSA Root CA R1
4BDB7418BDF7FFE33BA0884AFA7C0C61FD85A153972F65F7D01CB3EC7EB4073C	C=BR, O=Certisign Certificadora Digital Ltda., OU=Certisign - Autoridade Certificadora - AC4
4C1CCD24F17E950FC18536B33CAFE32293CFC33E8467B41E1C693055D7F513BF	C=JP, O=Cybertrust Japan Co., Ltd., CN=SecureSign Root CA16
4C53D6746D9502530D235A82F9CF8382F5779D5DDDDBD373ABE1724FC1EFE796	C=US, O=IdenTrust, CN=IdenTrust Commercial Root TLS RSA CA 2
4D2491414CFE956746EC4CEFA6CF6F72E28A1329432F9D8A907AC4CB5DADC15A	C=NL, O=Staat der Nederlanden, CN=Staat der Nederlanden EV Root CA
4D9EBB28825C9643AB15D54E5F9614F13CB3E95DE3CF4EAC971301F320F9226E	C=ES, O=FNMT-RCM, OU=AC RAIZ FNMT-RCM
4DBB0157A691FA7382289D65C0332DDB1DCB640B40AD10F010A43E20F3AFED1E	C=AT, O=Telekom-Control-Kommission, CN=Telekom-Control-Kommission Top 1
4E7480AD702A379DC589ADB4FAA625E6A5993F87EF2375D5437FFE3B79BE4E96	C=AT, ST=Austria, L=Vienna, O=Arge Daten Oesterreichische Gesellschaft fuer Datenschutz, emailAddress=a-cert@argedaten.at
4EC7B0E3257F710D2F2D90D3CF9E0C87ECF3D2CE59D724F9DDAE1C2485611324	C=PK, O=Electronic Certification Accreditation Council, CN=ECAC Root CA G1
4EFAADA2543E1E02666998574B3BAD96AE264088FA5917F75D32E7A609D1869C	C=IT, O=Actalis S.p.A., CN=Actalis TLS Server ECC Root CA 2025
4F4D24CCFBBECD50C4FCCF0FCF07D7906003AC07E6C8B912012733DE6DD35542	C=US, O=IdenTrust, CN=IdenTrust Commercial Root Client-Auth RSA CA 2
504386C9EE8932FECC95FADE427F69C3E2534B7310489E300FEE448E33C46B42	C=US, ST=Utah, L=Lehi, O=DigiCert, Inc., OU=www.digicert.com, CN=DigiCert Verified Mark Root CA
504B5D7CD5324FB393817075F3BBDCB990EC4C930CCD35E374F97D426B1DA0EB	C=MY, O=MSC Trustgate.com Sdn. Bhd., CN=Trustgate SMIME RSA Root CA
507941C74460A0B47086220D4E9932572AB5D1B5BBCB8980AB1CB17651A844D2	CN=ComSign Secured CA, O=ComSign, C=IL
515869A435D6D47D3EB8F38D6F9198EC83F2A56AD31CC1AEDE4F7B89DA69E4BF	C=AE, O=DarkMatter LLC, CN=DarkMatter Root CA G4
51847C8CBD2E9A72C91E292D2AE247D7DE1E3FD270547A20EF7D610F38B8842C	C=US, O=VeriSign, Inc., OU=Class 1 Public Primary Certification Authority
51A7ECB93ACB55FF0E34CD0ECFD1578978B37E9EDB82FD06F23F6CEC005B986D	C=AE, O=UAE Government, CN=UAE Global Root CA G4 E2
5232A304AA4A10CFE6C47842EA3381CB31D619E24F58126D534CD50C5CE7845D	C=NL, O=QuoVadis Trustlink B.V., CN=QuoVadis SMIME RSA 4096 Root G4
527A42267DAEA8D8F54E91D282D5C25B615BC0DC73DC63A58F916C4ED5BF59AC	O=eSign Australia, OU=Public Secure Services, CN=eSign Imperito Primary Root CA
527B050527DF529C0F7AD00CEF1E7BA421788182615C326C8B6D1A2061A0BD7C	C=US, O=GTE Corporation, CN=GTE CyberTrust Root
5367F20C7ADE0E2BCA790915056D086B720C33C1FA2A2661ACF787E3292E1270	C=US, O=Microsoft Corporation, CN=Microsoft Identity Verification Root Certificate Authority 2020
53850DBA0B62839FED4C0E3E1B95CB7E9C4CF2ED7C3E5AE2D3D3F535EB5A2653	C=US, O=IdenTrust, CN=IdenTrust Commercial Root SMIME RSA CA 2
53DFDFA4E297FCFE07594E8C62D5B8AB06B32C7549F38A163094FD6429D5DA43	C=US, O=Symantec Corporation, OU=Symantec Trust Network, CN=Symantec Class 3 Public Primary Certification Authority - G4
54455F7129C20B1447C418F997168F24C58FC5023BF5DA5BE2EB6E1DD8902ED5	C=LU, O=LuxTrust S.A., CN=LuxTrust Global Root 2
548D27778822346B9EEE3CB4621BDFE2DBDC50588DA68C5E3632301F8E62ECAB	C=US, O=Viking Cloud, Inc., CN=VikingCloud TLS RSA Root 1
54AE8A683FE2D78FF1EF0E0B3F58425092953BA08C67FE4A95595D1CEBCDCB30	C=DE, O=DATEV eG, CN=CA DATEV STD 03
54B4FC43D44AA4CA9FC03CA7E9949FBAE267A064D02DA21852412A381B5D1537	C=JP, O=LGPKI, CN=Application CA G3 Root
54E84A8E9DA7F3BB14F35C7F9C314B6EAB2739EB8086C8000F00C0993C3E694C	CN=TnTrust Root CA - G1, O=AGENCE NATIONALE DE CERTIFICATION ELECTRONIQUE, C=TN
5533A0401F612C688EBCE5BF53F2EC14A734EB178BFAE00E50E85DAE6723078A	CN=Autoridad Certificadora Raíz Nacional de Uruguay, O=AGESIC, C=UY
5607E260163F49C8EA4175A1C0A53B13195CB7D07845611E943A2FF507036834	C=ES, O=Consejo General de la Abogacia NIF:Q-2863006I, CN=Autoridad de Certificacion de la Abogacia
56C77128D98C18D91B4CFDFFBC25EE9103D4758EA2ABAD826A90F3457D460EB4	C=FR, O=OpenTrust, CN=OpenTrust Root CA G1
56CE347CC6DF4C35943DFDEAEE023F9739A3F1CEDEEE0CD88DC2386BC8A91EAF	CN=TÜRKTRUST Elektronik İşlem Hizmetleri, C=TR, L=Ankara, O=TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş. (c) Kasım 2005
57014F3CBE1782AA9B7921C5E3A95AFD26D5727D9475D0142E6B6D27798133C0	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting, OU=Certification Services Division, CN=Thawte Personal Freemail CA, emailAddress=personal-freemail@thawte.com
57D705F10BA0EE4E26338EE8E799F202817CEE2DD3FB67459639B632B80763B4	C=LK, O=Sri Lanka CERT, OU=Root Certification Authority, CN=National Certification Authority of Sri Lanka - G1
58D017279CD4DC63ABDDB196A6C9906C30C4E08783EAE8C1609954D69355596B	L=ValiCert Validation Network, O=ValiCert, Inc., OU=ValiCert Class 2 Policy Validation Authority, CN=http://www.valicert.com/, emailAddress=info@valicert.com
59B045CAA02D858761135605BF483EA5EBE67A948E01564C0DBB7994AC9D379E	C=US, ST=New York, O=Certiphire, Inc., CN=Certiphire Root CA G3
59B3829F1FF443344958FAE8BFF621B684C848CFBF7EAD6B63A6CA50F2794F89	C=CH, O=SwissSign AG, CN=SwissSign Platinum Root CA - G3
5A0BAF5588E73FCC336C9039B85981189296670EFA994520FF008B9ACF4D2602	C=CH, O=Bundesamt fuer Informatik und Telekommunikation (BIT), OU=Swiss Government PKI, CN=Swiss Government Root CA IV
5A1B5D6BC65523B40A6DEFFA45B48E4288AE8DD86DD70A5B858D4A5AFFC94F71	C=SI, O=Halcom, CN=Halcom CA FO
5A55B4661A2C86E0896D8C21972A5EA310C047FDF16BC83599C1649732673B62	C=FR, O=Certiposte, CN=Certiposte Classe A Personne
5A769EB3D9D6A9770BDC1BF412632BD35DAD69BDF24EE9CD75D2B659B4A0DDC9	C=ES, ST=VALENCIA, L=BURJASSOT, O=ISTEC, organizationIdentifier=VATES-A40573396, CN=ACCV ROOT RSA EIDAS 2023
5A885DB19C01D912C5759388938CAFBBDF031AB2D48E91EE15589B42971D039C	C=PA, ST=Panama, L=Panama City, O=TrustCor Systems S. de R.L., OU=TrustCor Certificate Authority, CN=TrustCor ECA-1
5A8BC466F676CE097CED3A7DEEC6BAEC2C4C864006421A4F23D7F024B6253A8F	C=US, O=VeriSign, Inc., OU=Class 2 Public Primary Certification Authority - G2, OU=(c) 1998 VeriSign, Inc. - For authorized use only, OU=VeriSign Trust Network
5ADFA25013BED3710831572DE51C4B9A21171C00313249C4CB4719D37FBB8D20	C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com EV Root Certification Authority RSA
5AF98353650C2AC49961F51883600AE5C61101035CDD7782822322127FACEC6D	C=HU, L=Budapest, O=Microsec Ltd., CN=e-Szigno CodeSigning Root CA 2024
5B0C502A7D963BA55217396FDA9B3DC78171000AEEFF42CECC3A20A7938163E8	C=SE, O=Telia Company AB, CN=Telia RSA Email Root CA v3
5B1D9D24DE0AFEA8B35BA04A1C3E25D0812CDF7C4625DE0A89AF9FE4BBD1BB15	CN=AC1 RAIZ MTIN, serialNumber=S2819001E, OU=PRESTADOR DE SERVICIOS DE CERTIFICACION MTIN, OU=SUBDIRECCION GENERAL DE PROCESO DE DATOS, O=MINISTERIO DE TRABAJO E INMIGRACION, L=MADRID, C=ES
5B789987F3C4055B8700941B33783A5F16E0CFF937EA32011FE04779F7635308	O=VeriSign Trust Network, OU=VeriSign, Inc., OU=VeriSign Time Stamping Service Root, OU=NO LIABILITY ACCEPTED, (c)97 VeriSign, Inc.
5BB2824AA8D9068FD87E4713434B9EF543669DC95BA9080E7C9B6682333482FE	C=IT, O=Actalis S.p.A., CN=Actalis Time Stamping ECC Root CA 2025
5D19E2502C9012D6028E43AE46DCE95A3F0D906297826A8ABD036B635DCFA279	C=US, O=DigiCert, Inc., CN=DigiCert TLS RSA4096 Root G6
5ECE6AB27131FB58A887E94177D55BD9E51AAA2DED6C081B54A39BE3CB84E1F1	C=US, O=SSL Corporation, CN=SSL.com Document Signing ECC Root CA 2022
5F0B62EAB5E353EA6521651658FBB65359F443280A4AFBD104D77D10F9F04C07	C=US, O=Equifax Secure Inc., CN=Equifax Secure Global eBusiness CA-1
5F3E53326BAAE806D7728186D92E9BF392D41252866BFBB9B93B131F82B1C42A	C=BE, O=GlobalSign nv-sa, CN=GlobalSign TLS Root R41
5F960EEBD716DBCB4D8A78B996E680EC2547441E69B4E44E98A595502E28A002	C=JP, O=Japan Certification Services, Inc., CN=SecureSign RootCA1
60109BC6C38328598A112C7A25E38B0F23E5A7511CB815FB64E0C4FF05DB7DF7	C=IN, O=India PKI, CN=CCA India 2014
606223D9DB80DF3939601E74B7E828E2800CCE4273F76F276AA62DB0A8E3B6C1	C=KR, O=Government of Korea, OU=GPKI, CN=GPKIRootCA
608142DA5C675DD47C1AA3A26EE329E24E81D5FF3B94017BC1C1A0C37DB4C1A0	C=ZA, ST=Gauteng, L=Johannesburg, O=TrustFactory(Pty)Ltd, OU=TrustFactory PKI Operations, CN=TrustFactory SSL Root Certificate Authority
614FD18DA1490560CDAD1196E2492AB7062EAB1A67B3A30F1D0585A7D6BA6824	C=DE, ST=Hamburg, L=Hamburg, O=TC TrustCenter for Security in Data Networks GmbH, OU=TC TrustCenter Class 1 CA, emailAddress=certificate@trustcenter.de
61DC0C0391694C655200C1505EBCC9E4E216BC31A5C51A3611283423C1D89E37	C=US, O=VeriSign, Inc., OU=Class 4 Public Primary Certification Authority - G2, OU=(c) 1998 VeriSign, Inc. - For authorized use only, OU=VeriSign Trust Network
621A840CDEECFDDB20B2528E5E8AE5CBA6D2FDC23020BC7BA04FA90F54833D74	C=US, O=Entrust, CN=Entrust 4K Client Root CA - 2024
6248199FEA4811FD34AA96EF0A26DE52134B73A9A2A99678F0C2EBADF8663EF8	C=SK, L=Bratislava, O=Disig a.s., CN=CA Disig TLS Root R3
62AD51DFC580A9F96B503D24DE4234FD13DBA61EE37A6D85AEF2BD68595A37B4	C=SK, L=Žilina, O=brainit.sk, s.r.o., OU=NFQES, serialNumber=NTRSK-52577465, CN=CA Signing Certificate
62B9267266212832A8E22DAB933D91C7011274ACF71703F9CC97833751A6E94F	C=ES, O=FNMT, OU=FNMT Clase 2 CA
62F240278C564C4DD8BF7D9D4F6F366EA894D22F5F34D989A983ACEC2FFFED50	C=US, O=Entrust.net, OU=www.entrust.net/CPS incorp. by ref. (limits liab.), OU=(c) 1999 Entrust.net Limited, CN=Entrust.net Secure Server Certification Authority
630419AEC478CBB4BB8083DE9D9CF279752F039DEF16E46471B679CA93002DB0	C=US, O=Digital Signature Trust Co., OU=DSTCA E1
630CCB83B0180A992495E039D2613C3287A8102F8A8D703DB1330A3E86D4E653	C=PL, O=Asseco Data Systems S.A., CN=Certum TLS ECC Root CA
632D80BB096D209677D1734E5B35EA9D3019B9C44F8FCB2640C879039AC94EE8	C=TW, O=TAIWAN-CA, OU=Root CA, CN=TWCA Root Certification Authority
6357353A4BBCA3D5A158C95BE9DC90F0B3E2F6A6310FD5371FCB4C41E5E1BB4C	C=CN, O=UniTrust, CN=UniTrust Global Code Signing RSA Root CA R1
63EE5D2DE73AA95B4D5D0FE0C61A1759537DA69218B941A81D073F42D1337BE4	CN=EADTrust ECC 256 Root CA For Qualified Web DV/OV Cert 2019, O=European Agency of Digital Trust, S.L., C=ES
6468BF8CF3CF688EBB2A6841BD70E97B5229B49DF8690D7B74193E9CE3886141	C=CZ, CN=I.CA - Standard Certification Authority, 09/2009, O=První certifikační autorita, a.s., OU=I.CA - Provider of Certification Services
647987D98D52645DA4D3DE3B80771A0CE02B9B9285E6E86999882170744EC9AA	C=US, O=Entrust, Inc., CN=Entrust 4K EV TLS Root CA - 2022
6485F6E060934AF413EC54B9C65F87BD231929ECFA11DE522BAD8DC64F001571	C=SE, O=Telia Company AB, CN=Telia RSA Client Root CA v3
654FE9B1A5C2265521D4960DBF9ACAFA27FBC77A549EEAA37156960FDA2A6EF9	C=CN, O=China Financial Certification Authority, CN=CFCA Global ECC ROOT
6568BB072D96DE2A8EF8A3E89B6B7EF39A6F8394375DF49E9FF1E56A68EC0342	C=BE, O=GlobalSign nv-sa, CN=GlobalSign TLS Root E41
65AF95F4BE86847344634282F941B2E605063EF0C8542F014CA088D182109E4F	C=US, ST=Washington, L=Redmond, O=Microsoft Corporation, CN=Microsoft Time Stamp Root Certificate Authority 2014
65FBFAF72BD07211F98707C1E1957ACC022BE1A19E1CB086470A2EAF639D11D7	C=US, O=Apple Inc., CN=Apple Public TLS RSA Root CA 1
6639D13CAB85DF1AD9A23C443B3A60901E2B138D456FA71183578108884EC6BF	C=CA, ST=Ontario, L=Toronto, O=Echoworx Corporation, OU=Certification Services, CN=Echoworx Root CA2
668C83947DA63B724BECE1743C31A0E6AED0DB8EC5B31BE377BB784F91B6716F	C=NL, O=Staat der Nederlanden, CN=Staat der Nederlanden Root CA - G2
66960242DB2ED5906E113295F2454F33D6FB418C4C65E8166D43BE64D19BA4FA	C=US, O=Microsoft Corporation, CN=Microsoft EV RSA Root Certificate Authority 2017
66ED1EF9A8248E8B137FC8F5F00E51E6443ED6E366D0FE52FF6702A91ED2B371	C=AE, O=UAE Government, OU=Dubai Electronic Security Center (DESC), CN=UAE Global Root CA G4 E2, organizationIdentifier=VATAE-100027627700003
680524778CAA4A9540657F10108CE55C21F3734C95F5451A9360E7902CA49236	C=US, O=IdenTrust, CN=IdenTrust Code-Sign ECC Root CA 1
6872586219C349D85AAA4586A14451F2451AE3B6092DBB1EFFB0147C33BF0FD4	C=US, O=VeriSign, Inc., OU=Class 3 Public Primary Certification Authority
687EA89089309D2CFE107DB059FB10D676F45D3283AEE056903EEA0CF3C188F8	C=BR, O=ICP-Brasil, OU=Instituto Nacional de Tecnologia da Informacao - ITI, L=Brasilia, ST=DF, CN=Autoridade Certificadora Raiz Brasileira
687FA451382278FFF0C8B11F8D43D576671C6EB2BCEAB413FB83D965D06D2FF2	C=SE, O=AddTrust AB, OU=AddTrust External TTP Network, CN=AddTrust External CA Root
68ADE98FB3C4EEEBC5F84120670FFD260203FC3CBBDD74EA08D7C9CDC531A8A8	C=US, O=IdenTrust, CN=IdenTrust Timestamp ECC Root CA 1
68C8D8AD97E95593A4E2847194E518919913DDC3B6EF8051BA74C4170218658F	CN=VIDA Root CA, O=PT INDONESIA DIGITAL IDENTITY, L=Jakarta Selatan, ST=DKI Jakarta, C=ID
69062701346901A8E73BD846BFD1AE5752D389A85768DFCB04D6DDEEDC1D6B54	C=AE, O=DigitalTrust L.L.C., CN=DigitalTrust Root CA G3
69BE9FCC7AD9717775969D96FF836CBDA6D15876BF758E0B7CACCB1A1BFA3B53	C=PL, O=Asseco Data Systems S.A., CN=Certum Code Signing RSA Root CA
69DDD7EA90BB57C93E135DC85EA6FCD5480B603239BDC454FC758B2A26CF7F79	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 2007 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 3 Public Primary Certification Authority - G4
69E2D06C30F366166165E91D68D1CEE5CC47584A80227E76666086C0107241EB	OU=GlobalSign Root CA - R2, O=GlobalSign, CN=GlobalSign
69E6897D10FBE7A1F45CF18BED56F2C185B02F9C1C76598EC6E16E5B6E5F0DB6	CN=CA Vintegris ROOT TrustServices, organizationIdentifier=VATES-B62913926, O=VINTEGRIS SLU, L=HOSPITALET DE LLOBREGAT, ST=BARCELONA, C=ES
69FAC9BD55FB0AC78D53BBEE5CF1D597989FD0AAAB20A25151BDF1733EE7D122	C=US, O=VISA, OU=Visa International Service Association, CN=Visa eCommerce Root
6A170583DB584151E1C454EECA2A64CC5D8E484A5BD1156E720B4458654EE9E5	C=US, O=Microsoft Corporation, CN=Microsoft TLS RSA Root G2
