SHA-256(Certificate)	CA Name
AC7F7862E685C7A7D9826A58EA32D183D4893FCC8F8FD6D900C9769A987E77F0	C=CZ, organizationIdentifier=NTRCZ-47114983, O=Česká pošta, s.p., CN=PostSignum Root QCA 4
B085D70B964F191A73E4AF0D54AE7A0E07AAFDAF9B71DD0862138AB7325A24A2	OU=GlobalSign ECC Root CA - R4, O=GlobalSign, CN=GlobalSign
B2FAE53E14CCD7AB9212064701AE279C1D8988FACB775FA8A008914E663988A8	CN=Atos TrustedRoot Root CA ECC TLS 2021, O=Atos, C=DE
B4585F22E4AC756A4E8612A1361C5D9D031A93FD84FEBB778FA3068B0FC42DC2	C=US, O=Certainly, CN=Certainly Root E1
B49141502D00663D740F2E7EC340C52800962666121A36D09CF7DD2B90384FB4	C=HU, L=Budapest, O=Microsec Ltd., organizationIdentifier=VATHU-23584497, CN=e-Szigno TLS Root CA 2023
B676F2EDDAE8775CD36CB0F63CD1D4603961F49E6265BA013A2F0307B6D0B804	C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Trusted Network CA 2
B724689B79B2EF9421EF8F5CC733EB093851B170EE715177005A09F226D8C91A	C=IN, O=India PKI, CN=CCA India 2022 SPL
B7C36231706E81078C367CB896198F1E3208DD926949DD8F5709A410F75B6292	C=FR, O=OpenTrust, CN=OpenTrust Root CA G3
BC104F15A48BE709DCA542A7E1D4B9DF6F054527E802EAA92D595444258AFE71	C=GR, O=Hellenic Academic and Research Institutions Cert. Authority, CN=Hellenic Academic and Research Institutions RootCA 2011
BC4D809B15189D78DB3E1D8CF4F9726A795DA1643CA5F1358E1DDB0EDC0D7EB3	C=US, OU=emSign PKI, O=eMudhra Inc, CN=emSign ECC Root CA - C3
BD71FDF6DA97E4CF62D1647ADD2581B07D79ADF8397EB4ECBA9C5E8488821423	C=US, O=AffirmTrust, CN=AffirmTrust Premium ECC
BE4B56CB5056C0136A526DF444508DAA36A0B54F42E4AC38F72AF470E479654C	C=CN, O=TrustAsia Technologies, Inc., CN=TrustAsia Global Root CA G4
BE6C4DA2BBB9BA59B6F3939768374246C3C005993FA98F020D1DEDBED48A81D5	C=CH, O=SwissSign AG, CN=SwissSign Silver CA - G2
BEB00B30839B9BC32C32E4447905950641F26421B15ED089198B518AE2EA1B99	C=HU, L=Budapest, O=Microsec Ltd., organizationIdentifier=VATHU-23584497, CN=e-Szigno Root CA 2017
BEC94911C2955676DB6C0A550986D76E3BA005667C442C9762B4FBB773DE228C	OU=GlobalSign ECC Root CA - R4, O=GlobalSign, CN=GlobalSign
BEF256DAF26E9C69BDEC1602359798F3CAF71821A03E018257C53C65617F3D4A	C=ES, O=Firmaprofesional SA, organizationIdentifier=VATES-A62634068, CN=FIRMAPROFESIONAL CA ROOT-A WEB
BFD88FE1101C41AE3E801BF8BE56350EE9BAD1A6B9BD515EDC5C6D5B8711AC44	C=TW, O=TAIWAN-CA, OU=Root CA, CN=TWCA Root Certification Authority
BFFF8FD04433487D6A8AA60C1A29767A9FC2BBB05E420F713A13B992891D3893	C=CN, O=GUANG DONG CERTIFICATE AUTHORITY CO.,LTD., CN=GDCA TrustAUTH R5 ROOT
C0076B9EF0531FB1A656D67C4EBE97CD5DBAA41EF44598ACC2489878C92D8711	C=CN, O=TrustAsia Technologies, Inc., CN=TrustAsia TLS ECC Root CA
C0A6F4DC63A24BFDCF54EF2A6A082A0A72DE35803E2FF5FF527AE5D87206DFD5	C=TW, O=Chunghwa Telecom Co., Ltd., OU=ePKI Root Certification Authority
C1468CF2254E6004B24696ABA209D1A30BA6E2DFF68A9A4E32C6AB414F90C8D9	C=US, O=DigiCert, Inc., CN=DigiCert ECC P384 Root G5
C2157309D9AEE17BF34F4DF5E88DBAEBA57E0361EB814CBC239F4D54D329A38D	C=HU, L=Budapest, O=NISZ Nemzeti Infokommunikációs Szolgáltató Zrt., CN=Főtanúsítványkiadó - Kormányzati Hitelesítés Szolgáltató
C32FFD9F46F936D16C3673990959434B9AD60AAFBB9E7CF33654F144CC1BA143	C=US, O=SSL Corporation, CN=SSL.com TLS ECC Root CA 2022
C3846BF24B9E93CA64274C0EC67C1ECC5E024FFCACD2D74019350E81FE546AE4	C=US, O=The Go Daddy Group, Inc., OU=Go Daddy Class 2 Certification Authority
C45D7BB08E6D67E62E4235110B564E5F78FD92EF058C840AEA4E6455D7585C60	C=US, O=Google Trust Services LLC, CN=GTS Root R2
C57A3ACBE8C06BA1988A83485BF326F2448775379849DE01CA43571AF357E74B	C=US, O=VISA, OU=Visa International Service Association, CN=Visa Information Delivery Root CA
C741F70F4B2A8D88BF2E71C14122EF53EF10EBA0CFA5E64CFA20F418853073E0	C=US, O=Microsoft Corporation, CN=Microsoft RSA Root Certificate Authority 2017
C8A2D38A24F5AC302D8A08EBD38923D9A750B49220F092E82D1C53249E1533D0	C=NL, O=QuoVadis Trustlink B.V., CN=QuoVadis TLS RSA 4096 Root G4
C90F26F0FB1B4018B22227519B5CA2B53E2CA5B3BE5CF18EFE1BEF47380C5383	C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication Root E46
CA42DD41745FD0B81EB902362CF9D8BF719DA1BD1B1EFC946F5B4C99F42C1B9E	OU=GlobalSign Root CA - R2, O=GlobalSign, CN=GlobalSign
CACA93B9D23D2B6FA76E8B8471931E0DF3EC6F63AF3CDBB936C41954A1872326	C=US, ST=Washington, L=Redmond, O=Microsoft Corporation, CN=Microsoft ECC Product Root Certificate Authority 2018
CB3CCBB76031E5E0138F8DD39A23F9DE47FFC35E43C1144CEA27D46A5AB1CB5F	C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Global Root G2
CBB522D7B7F127AD6A0113865BDF1CD4102E7D0759AF635A7CF4720DC963C53B	OU=GlobalSign Root CA - R3, O=GlobalSign, CN=GlobalSign
CBB9C44D84B8043E1050EA31A69F514955D7BFD2E2C6B49301019AD61D9F5058	C=BE, O=GlobalSign nv-sa, CN=GlobalSign Root E46
CECDDC905099D8DADFC5B1D209B737CBE2C18CFB2C10C0FF0BCF0D3286FC1AA2	C=US, OU=www.xrampsecurity.com, O=XRamp Security Services Inc, CN=XRamp Global Certification Authority
D3D607A9FF24A19523B6DA9D2C649446F8788CB96D9FD130972E120C13677730	C=CZ, O=První certifikační autorita, a.s., CN=I.CA Root CA/RSA, serialNumber=NTRCZ-26439395
D3ED3FC40AD26B52E001E1E18F4B9449529DEB75A81D5EB680D7B62DB23BA96D	C=FI, O=Digi- ja vaestotietovirasto CA, OU=Certification Authority Services, OU=Varmennepalvelut, CN=DVV Gov. Root CA - G3 RSA
D43AF9B35473755C9684FC06D7D8CB70EE5C28E773FB294EB41EE71722924D24	C=CN, O=UniTrust, CN=UCA Extended Validation Root
D48D3D23EEDB50A459E55197601C27774B9D7B18C94D5A059511A10250B93168	C=FR, O=Dhimyotis, OU=0002 48146308100036, CN=Certigna Root CA
D7A7A0FB5D7E2731D771E9484EBCDEF71D5F0C3E0A2948782BC83EE0EA699EF4	C=GB, ST=Greater Manchester, L=Salford, O=Comodo CA Limited, CN=AAA Certificate Services
D7BA3F4FF8AD05633451470DDA3378A3491B90005E5C687D2B68D53647CFDD66	C=SI, O=Halcom d.d., organizationIdentifier=VATSI-43353126, CN=Halcom Root Certificate Authority
D947432ABDE7B7FA90FC2E6B59101B1280E0E1C7E4E40FA3C6887FFF57A7F4CF	C=US, O=Google Trust Services LLC, CN=GTS Root R1
D95D0E8EDA79525BF9BEB11B14D2100D3294985F0C62D9FABD9CD999ECCB7B1D	C=GR, O=Hellenic Academic and Research Institutions CA, CN=HARICA TLS RSA Root CA 2021
DB3517D1F6732A2D5AB97C533EC70779EE3270A62FB4AC4238372460E6F01E88	C=US, O=Entrust, Inc., OU=See www.entrust.net/legal-terms, OU=(c) 2015 Entrust, Inc. - for authorized use only, CN=Entrust Root Certification Authority - G4
DD6936FE21F8F077C123A1A521C12224F72255B73E03A7260693E8A24B0FA389	O=TeliaSonera, CN=TeliaSonera Root CA v1
DD6C44B39401B053DBE61120748BBB0F6056007665C168E5C286750EDC8DF129	C=US, O=Entrust, Inc., CN=Entrust 4K TLS Root CA - 2022
DF545BF919A2439C36983B54CDFC903DFA4F37D3996D8D84B4C31EEC6F3C163E	C=US, ST=Washington, L=Redmond, O=Microsoft Corporation, CN=Microsoft Root Certificate Authority 2010
E0D3226AEB1163C2E48FF9BE3B50B4C6431BE7BB1EACC5C36B5D5EC509039A08	C=CN, O=TrustAsia Technologies, Inc., CN=TrustAsia Global Root CA G3
E23D4A036D7B70E9F595B1422079D2B91EDFBB1FB651A0633EAA8A9DC5F80703	C=SK, L=Bratislava, O=Disig a.s., CN=CA Disig Root R2
E35D28419ED02025CFA69038CD623962458DA5C695FBDEA3C22B0BFB25897092	C=US, O=Amazon, CN=Amazon Root CA 4
E3B6A2DB2ED7CE48842F7AC53241C7B71D54144BFB40C11F3F1D0B42F5EEA12D	C=FR, O=Dhimyotis, CN=Certigna
E46A392204A8DCA342A71C1CA9A60C9185B9A930370120C3B9C7E3856F0D8F3B	C=US, O=DigiCert, Inc., CN=DigiCert RSA4096 Root G5
E59AAA816009C22BFF5B25BAD37DF306F049797C1F81D85AB089E657BD8F0044	C=DE, O=D-Trust GmbH, CN=D-TRUST BR Root CA 1 2020
E6BE68CE06FE0DA0C140F1AEB00B67B636C5EEA9422088929362375CE086DB39	C=US, O=VISA, OU=Visa International Service Association, CN=Visa Public ECC Root CA
E74FBDA55BD564C473A36B441AA799C8A68E077440E8288B9FA1E50E4BBACA11	C=JP, O=SECOM Trust Systems CO.,LTD., CN=Security Communication ECC RootCA1
E75E72ED9F560EEC6EB4800073A43FC3AD19195A392282017895974A99026B6C	C=JP, O=SECOM Trust.net, OU=Security Communication RootCA1
E778F0F095FE843729CD1A0082179E5314A9C291442805E1FB1D8FB6B8886C3A	C=JP, O=Cybertrust Japan Co., Ltd., CN=SecureSign Root CA15
E793C9B02FD8AA13E21C31228ACCB08119643B749C898964B1746D46C3D4CBD2	C=US, ST=New Jersey, L=Jersey City, O=The USERTRUST Network, CN=USERTrust RSA Certification Authority
EA152FD132DE4F4E71930A9760517A81DACBBB5F1014D8BD7782AC0CC37E9431	C=CN, O=Global Digital Cybersecurity Authority Co., Ltd., CN=GDCA TrustAUTH E5 ROOT
EAA962C4FA4A6BAFEBE415196D351CCD888D4F53F3FA8AE6D7C466A94E6042BB	C=RO, O=certSIGN, OU=certSIGN ROOT CA
EB7E05AA58E7BD328A282BF8867033F3C035342B516EE85C01673DFFFFBBFE58	C=HU, L=Budapest, O=NetLock Kft., OU=Tanúsítványkiadók (Certification Services), CN=NetLock Platina (Class Platinum) Főtanúsítvány
EBC5570C29018C4D67B1AA127BAF12F703B4611EBC17B7DAB5573894179B93FA	C=ES, O=FNMT-RCM, OU=AC RAIZ FNMT-RCM
EBD41040E4BB3EC742C9E381D31EF2A41A48B6685C96E7CEF3C1DF6CD4331C99	C=BE, O=GlobalSign nv-sa, OU=Root CA, CN=GlobalSign Root CA
EDF7EBBCA27A2A384D387B7D4010C666E2EDB4843E4C29B4AE1D5B9332E6B24D	C=NO, O=Buypass AS-983163327, CN=Buypass Class 3 Root CA
EEC5496B988CE98625B934092EEC2908BED0B0F316C2D4730C84EAF1F3D34881	C=DE, O=D-Trust GmbH, CN=D-TRUST Root Class 3 CA 2 EV 2009
EEC997C0C30F216F7E3B8B307D2BAE42412D753FC8219DAFD1520B2572850F49	C=CH, O=OISTE Foundation, CN=OISTE Server Root ECC G1
EF66B0B10A3CDB9F2E3648C76BD2AF18EAD2BFE6F117655E28C4060DA1A3F4C2	C=TR, L=Ankara, O=E-Tugra EBG A.S., OU=E-Tugra Trust Center, CN=E-Tugra Global Root CA RSA v3
EFC65CADBB59ADB6EFE84DA22311B35624B71B3B1EA0DA8B6655174EC8978646	C=DE, O=Deutsche Telekom Security GmbH, CN=Telekom Security TLS RSA Root 2023
F015CE3CC239BFEF064BE9F1D2C417E1A0264A0A94BE1F0C8D121864EB6949CC	C=TW, O=Chunghwa Telecom Co., Ltd., CN=HiPKI Root CA - G1
F1C1B50AE5A20DD8030EC9F6BC24823DD367B5255759B4E71B61FCE9F7375D73	C=US, O=SecureTrust Corporation, CN=SecureTrust CA
F356BEA244B7A91EB35D53CA9AD7864ACE018E2D35D5F8F96DDF68A6F41AA474	CN=Atos TrustedRoot 2011, O=Atos, C=DE
F3896F88FE7C0A882766A7FA6AD2749FB57A7F3E98FB769C1FA7B09C2C44D5AE	C=CN, O=BEIJING CERTIFICATE AUTHORITY, CN=BJCA Global Root CA1
F9A17A00E5C294BA9614A715819AF57F3FD48CC413453FBB8A5FC7E97964E2BC	CN=I.CA TLS Root CA/RSA 05/2022, O=První certifikační autorita, a.s., organizationIdentifier=NTRCZ-26439395, C=CZ
F9E67D336C51002AC054C632022D66DDA2E7E3FFF10AD061ED31D8BBB410CFB2	C=HK, O=Hongkong Post, CN=Hongkong Post Root CA 1
FAD540811AFAE0DC767CDF6572A088FA3CE8493DD82B3B869A67D10AAB4E8124	C=SI, O=Republika Slovenija, organizationIdentifier=VATSI-17659957, CN=SI-TRUST Root
FB8FEC759169B9106B1E511644C618C51304373F6C0643088D8BEFFD1B997599	serialNumber=G63287510, C=ES, O=ANF Autoridad de Certificacion, OU=ANF CA Raiz, CN=ANF Secure Server Root CA
FD73DAD31C644FF1B43BEF0CCDDA96710B9CD9875ECA7E31707AF3E96D522BBD	C=DE, O=T-Systems Enterprise Services GmbH, OU=T-Systems Trust Center, CN=T-TeleSec GlobalRoot Class 3
FE7696573855773E37A95E7AD4D9CC96C30157C15D31765BA9B15704E1AE78FD	C=PL, O=Asseco Data Systems S.A., OU=Certum Certification Authority, CN=Certum Trusted Root CA
